detail_url,main_image_url,title_full,museum_detail,category_detail,era_detail,level,entry_year,material,gallery_urls,local_main_image,local_gallery_images
https://www.museumschina.cn/collection/details?id=da2ab29babea47a2b16b5ee0d55957df,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0003_wm.jpg,岳石文化尊形陶器,菏泽市博物馆,陶器,新石器时代,二级,2001.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-F-0001_wm.jpg,images/a3ea2025d4b5c1a08763f2c245d8c6f8.jpg,images/a3ea2025d4b5c1a08763f2c245d8c6f8.jpg|images/ea8bf82c4688352fadc0fc3dc72c5474.jpg|images/7178aea0da502ded486f361229b7096f.jpg|images/5accadc2cf4e52b098a46509b8d4282b.jpg|images/f9cdcb0f9b86b8c1b7b94f4c5136b81b.jpg|images/ba19af3af8289a03ec910acdacc80f4e.jpg|images/8dd170be1919b87ba45b278053cb38e2.jpg
https://www.museumschina.cn/collection/details?id=afceb0733fc6d411c9f3e3847321165cd,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0001_wm.jpg,新石器时代晚期陶豆,靖安县博物馆,陶器,新石器时代,三级,1982.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-F-0001_wm.jpg,images/a4b4563d87c369833cd5d7fc81a93639.jpg,images/a4b4563d87c369833cd5d7fc81a93639.jpg|images/d2be645bf1b3222077594ba00f4a3d91.jpg|images/ec36da82bab758cbea5f1fef1607224b.jpg|images/4880a8c7f9b7f877101b479ad186d6b7.jpg|images/b0f0611653a090548633a24ae2de66b7.jpg|images/b6eef59b316aab55a196dddc2e59f246.jpg
https://www.museumschina.cn/collection/details?id=afd2a6315fbc34503b40a3b3ce54d6e2d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-A-0001_wm.jpg,新石器时代陶网坠,-,陶器,新石器时代,三级,2000.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-F-0001_wm.jpg,images/5ce9c8f8e030ea1bc2bade561c872ba0.jpg,images/5ce9c8f8e030ea1bc2bade561c872ba0.jpg|images/369722da813e2e0dcc93cbc453f8d9ee.jpg|images/074cb3c89eb913058803d6eaf20f5c00.jpg|images/869d9e29b11316a72994dba27bf3a0f0.jpg
https://www.museumschina.cn/collection/details?id=aff379d0c831649648d35b54d22e04a76,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-A-0001_wm.jpg,新石器时代绳纹单耳红陶盉,宁夏回族自治区固原市彭阳县数字博物馆,陶器,新石器时代,二级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-F-0001_wm.jpg,images/e65826cd9fc61ae9c2c357e43ffe1eb0.jpg,images/e65826cd9fc61ae9c2c357e43ffe1eb0.jpg|images/3164886f7c64c885fb25e768ec932fe3.jpg|images/aee69a01403da1b834812557748c15af.jpg
https://www.museumschina.cn/collection/details?id=afdcbea94a90b47f9b5e3b52a121fe244,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0001_wm.jpg,新石器时代细绳纹鱼篓形陶罐,广西壮族自治区河池市宜州市数字博物馆,陶器,新石器时代,三级,2003.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0004_wm.jpg,images/71dd41875d422af0f7ed4ac19607b1ae.jpg,images/71dd41875d422af0f7ed4ac19607b1ae.jpg|images/22071b232ce49fbf0c7eaca5ecb3550f.jpg|images/bc129b8c0faf3c4e7852facf49da30b9.jpg|images/b3c5126e9cef3d6989a8fcdb446b06b7.jpg
https://www.museumschina.cn/collection/details?id=afb762b7010f44633bc7f34bd5331312f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0001_wm.jpg,新石器时代大溪文化黑陶壶,松滋市博物馆,陶器,新石器时代,二级,1980.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-F-0001_wm.jpg,images/6c7a861aea5c8cde00032051f764b0f9.jpg,images/6c7a861aea5c8cde00032051f764b0f9.jpg|images/304a23b783d3cc49ec2134b5f0c63d6c.jpg|images/de2f696ec4901ba4869002291bdb8ca0.jpg|images/a092d47ea322f05e7633f2a3df145c8e.jpg|images/a0624d78710e5b4de884a321dc0866cb.jpg
https://www.museumschina.cn/collection/details?id=afc476934c9e1498b840e061c6893b17d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-A-0001_wm.jpg,新石器时代仰韶文化夹砂红陶缸,河南省三门峡市卢氏县数字博物馆,陶器,新石器时代,二级,1972.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-F-0001_wm.jpg,images/718d222162093732aa6daf6e59ef5405.jpg,images/718d222162093732aa6daf6e59ef5405.jpg|images/4a1cc422ea07f1f81cb98daceec506bb.jpg|images/ab61e0a2397cc96fa5abb6c950495a40.jpg
https://www.museumschina.cn/collection/details?id=afd4d3d309d2d43b29f2e29b3b68fab2c,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/04/82/21800001/10007571/3204822180000110007571-A-0001_wm.jpg,新石器时代人面纹彩陶杯,金坛市博物馆,陶器,新石器时代,三级,2008.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/04/82/21800001/10007571/3204822180000110007571-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/04/82/21800001/10007571/3204822180000110007571-A-0002_wm.jpg,images/51ac40e443c9fd443b4a4dc5f30b058f.jpg,images/51ac40e443c9fd443b4a4dc5f30b058f.jpg|images/0bbe1e30de5f452e9d84e681cc7739d0.jpg
https://www.museumschina.cn/collection/details?id=afea3afbfc4174b29988f85f12a5139d0,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0001_wm.jpg,新石器时代马家窑文化半山类型四大圆圈纹双耳彩陶壶,民和回族土族自治县博物馆,陶器,新石器时代,一级,1990.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0006_wm.jpg,images/2cbede11abf6e2e3cb43000a1a16c720.jpg,images/2cbede11abf6e2e3cb43000a1a16c720.jpg|images/b35946cc4b0bbbbdc4ecbfef257cb0ce.jpg|images/36472e3b457f24f813c481f29b6f4a73.jpg|images/0f80dc390daa4fb251976acbe85ccdcb.jpg|images/c96510eb9616593f580927a04ff21221.jpg|images/520eff9ca0cc463907c6c74ccb699dfc.jpg
https://www.museumschina.cn/collection/details?id=afd3d4f6d98cd49d591eee8dcfbfbeac3,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0001_wm.jpg,新石器时代马家窑文化马厂类型菱纹双耳彩陶罐,青海省海东市平安县数字博物馆,陶器,新石器时代,二级,1989.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0006_wm.jpg,images/a0baf823d478f11d567bc08dec4458d5.jpg,images/a0baf823d478f11d567bc08dec4458d5.jpg|images/81ca6666f245c14eaa3c36d54afd2b01.jpg|images/0d1c4eddae5d5c3e81362fbc2db261c7.jpg|images/d7a26e7691a6fcc6a13ac8b4dfb3580f.jpg|images/877a3b3235bfab6c301fcc32047edb3d.jpg|images/8891534b8fae602b50332ef58a167e7c.jpg
https://www.museumschina.cn/collection/details?id=afc1c284d3f7d4ba0b5d01104f5b8a582,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-A-0001_wm.jpg,新石器时代陶抿,贵州省贵阳市花溪区数字博物馆,陶器,新石器时代,一般,2008.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-C-0001_wm.jpg,images/8c90eb4bed278d67c5ec7ae37b8d29d5.jpg,images/8c90eb4bed278d67c5ec7ae37b8d29d5.jpg|images/21258213fdbc9c6e451a223e4d52aeca.jpg|images/d5d43fd5d1431298dee9a834ae623930.jpg|images/aed7667aff5f7b8e14fe74fa526a1725.jpg
https://www.museumschina.cn/collection/details?id=afd77d61e66c141a7837b6ec0271c8c53,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0001_wm.jpg,新石器时代大溪文化彩陶直筒瓶,松滋市博物馆,陶器,新石器时代,二级,1980.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-F-0001_wm.jpg,images/a8d24700211ae560c44987c3c3f9b122.jpg,images/a8d24700211ae560c44987c3c3f9b122.jpg|images/0cc900dd057a7ddf7e662fbe527afe7c.jpg|images/0f41518461e01e821ad05da7633bdef9.jpg|images/5fe35f1601192d5e10defc48cc8559a6.jpg|images/da8ec5fe8d04eb4ef0f41eb28189b807.jpg|images/06cd8c3d78f35537c83841892c2da22d.jpg|images/0997d93fee40e26fb144b3cbbffb4427.jpg
https://www.museumschina.cn/collection/details?id=af33e53e304ce4054884014f651d11631,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/82/21800001/10001072/3203822180000110001072-A-0001_wm.jpg,新石器时代彩陶壶,邳州博物馆,陶器,新石器时代,二级,1988.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/82/21800001/10001072/3203822180000110001072-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/82/21800001/10001072/3203822180000110001072-A-0002_wm.jpg,images/7984cd9cc2d922bab11acb5471fc8bc9.jpg,images/7984cd9cc2d922bab11acb5471fc8bc9.jpg|images/a0d6faa969074cbc5167251f65d0be8c.jpg
https://www.museumschina.cn/collection/details?id=af2e1627c52b749158af34cdaa9da81c3,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-A-0001_wm.jpg,新石器时代陶纺轮,随县博物馆（随县考古队）,陶器,新石器时代,未定级,2013.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-C-0001_wm.jpg,images/a6406d13aeadf6c3afdf9c15f0824f63.jpg,images/a6406d13aeadf6c3afdf9c15f0824f63.jpg|images/c563c339e9e074bd91ad22650bc14993.jpg
https://www.museumschina.cn/collection/details?id=aF647127C322C45C6AB478768C68F348F,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/23/21800406/00002143/6103232180040600002143-A-0001_wm.jpg,新石器时代龙山文化双耳红陶罐,岐山县博物馆,陶器,新石器时代,二级,1958.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/23/21800406/00002143/6103232180040600002143-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/23/21800406/00002143/6103232180040600002143-B-0001_wm.jpg,images/13277821d6fa2341758c4cd365a4966f.jpg,images/13277821d6fa2341758c4cd365a4966f.jpg|images/b1a203d93f41615aa188ef47d2f07698.jpg
https://www.museumschina.cn/collection/details?id=af29f15fb084b45b98d55929b2d8e882d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0001_wm.jpg,新石器时代陶器高领口沿,广西壮族自治区桂林市资源县数字博物馆,陶器,新石器时代,未定级,2004.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0002_wm.jpg,images/f8d2bf511b32f981ba43c5dc06337132.jpg,images/f8d2bf511b32f981ba43c5dc06337132.jpg|images/353fdac0ddb1d52c2cdddce5ef25bcc4.jpg
https://www.museumschina.cn/collection/details?id=af2f727850a004b209b9049745fe93381,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-A-0001_wm.jpg,新石器时代仰韶文化三角纹彩陶罐,河南省许昌市鄢陵县数字博物馆,陶器,新石器时代,二级,1998.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-F-0001_wm.jpg,images/a1e4f49cf6aaf1f33faca89da71b1b2e.jpg,images/a1e4f49cf6aaf1f33faca89da71b1b2e.jpg|images/3fc22d0b2c3d5086707e9f8138a181c4.jpg|images/f462cb567a16b8532c68d6a7721553cd.jpg|images/9104b8f23c7bbb6e92e29546840ffe5f.jpg
https://www.museumschina.cn/collection/details?id=aF683F3C5EF05456C91E192E2D904D7A4,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-A-0001_wm.jpg,岳石文化灰陶罐,山东省青岛市李沧区数字博物馆,陶器,新石器时代,未定级,2003.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-F-0001_wm.jpg,images/890f5b2d5ce76513d10d4f8a971b3348.jpg,images/890f5b2d5ce76513d10d4f8a971b3348.jpg|images/2bdb6bda8a28d9a4f275a7c2e3f105d8.jpg|images/7555f69fcdb2cb3c8a86885ee247aaca.jpg
https://www.museumschina.cn/collection/details?id=aF7BBDEFD1E574CD586AC261CCF41D7AA,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-A-0001_wm.jpg,新石器时代大汶口文化灰褐陶鼎,山东省聊城市茌平县数字博物馆,陶器,新石器时代,三级,1976.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-F-0001_wm.jpg,images/090b59655e0fecda3efb774525f83c5e.jpg,images/090b59655e0fecda3efb774525f83c5e.jpg|images/5c54a212304373d0ffbe3acab8ba8769.jpg|images/cf0784db6cecdc5455646c43ca2d8a0a.jpg|images/15311fe3b31391f02e98d3a014ce78ac.jpg|images/ef5ed39aad0c4c9a605a61c3ce8752c5.jpg|images/41b278d478a0ef03c63cb8c47f0f9d72.jpg
https://www.museumschina.cn/collection/details?id=af45bc5aabc284c5c92068257e25d06d7,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-A-0001_wm.jpg,新石器时代彩绘陶纺轮,-,陶器,新石器时代,三级,1985.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-F-0001_wm.jpg,images/0fd38bd9187d6048837076f603a51d13.jpg,images/0fd38bd9187d6048837076f603a51d13.jpg|images/b67bb76e4c732e1175573fc3e8c73a36.jpg|images/efec9b0350b72895cf894815707dd605.jpg
https://www.museumschina.cn/collection/details?id=af97d3529e80745f9b2cee7ac44fc6a59,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-A-0001_wm.jpg,新石器时代大溪文化橄榄形夹砂褐陶网坠,长阳土家族自治县博物馆,陶器,新石器时代,三级,2013.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-C-0001_wm.jpg,images/6276ae27f85b296ad8d61be7038d249f.jpg,images/6276ae27f85b296ad8d61be7038d249f.jpg|images/46b9013c74d84f04c41d01b6b92691d4.jpg|images/f4582039206e2079640cd77212a57785.jpg
https://www.museumschina.cn/collection/details?id=af9936054dbca4a19b10af6cfa03780af,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/04/81/21800001/10000030/4104812180000110000030-A-0001_wm.jpg,新石器时代红陶纺轮,舞钢市博物馆,陶器,新石器时代,三级,1984.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/04/81/21800001/10000030/4104812180000110000030-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/04/81/21800001/10000030/4104812180000110000030-A-0002_wm.jpg,images/d51aba47beed48698465fbf7525aa36d.jpg,images/d51aba47beed48698465fbf7525aa36d.jpg|images/8dd62828a41eb597485b618327b1093d.jpg
https://www.museumschina.cn/collection/details?id=af714476a349d4dd8a76312f433a77c18,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10003272/2208212180000110003272-A-0001_wm.jpg,新石器时代小陶碗,镇赉县博物馆,陶器,新石器时代,未定级,2009.0,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10003272/2208212180000110003272-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10003272/2208212180000110003272-A-0002_wm.jpg,images/38c3af6b2fb18062b265ae9a5076eb9e.jpg,images/38c3af6b2fb18062b265ae9a5076eb9e.jpg|images/cf4483662e310746d543b0acd3e538f2.jpg
