detail_url,main_image_url,title_full,museum_detail,category_detail,era_detail,level,entry_year,material,gallery_urls
https://www.museumschina.cn/collection/details?id=da2ab29babea47a2b16b5ee0d55957df,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0003_wm.jpg,岳石文化尊形陶器,菏泽市博物馆,陶器,新石器时代,二级,2001,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/17/02/21800005/80000015/3717022180000580000015-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=afceb0733fc6d411c9f3e3847321165cd,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0001_wm.jpg,新石器时代晚期陶豆,靖安县博物馆,陶器,新石器时代,三级,1982,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/36/09/25/21800002/10000110/3609252180000210000110-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=afd2a6315fbc34503b40a3b3ce54d6e2d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-A-0001_wm.jpg,新石器时代陶网坠,-,陶器,新石器时代,三级,2000,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/01/16/21800036/10000340/4201162180003610000340-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=aff379d0c831649648d35b54d22e04a76,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-A-0001_wm.jpg,新石器时代绳纹单耳红陶盉,宁夏回族自治区固原市彭阳县数字博物馆,陶器,新石器时代,二级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/04/25/21800001/10000096/6404252180000110000096-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=afdcbea94a90b47f9b5e3b52a121fe244,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0001_wm.jpg,新石器时代细绳纹鱼篓形陶罐,广西壮族自治区河池市宜州市数字博物馆,陶器,新石器时代,三级,2003,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/12/81/21800004/10000070/4512812180000410000070-A-0004_wm.jpg
https://www.museumschina.cn/collection/details?id=afb762b7010f44633bc7f34bd5331312f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0001_wm.jpg,新石器时代大溪文化黑陶壶,松滋市博物馆,陶器,新石器时代,二级,1980,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002556/4210872180000210002556-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=afc476934c9e1498b840e061c6893b17d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-A-0001_wm.jpg,新石器时代仰韶文化夹砂红陶缸,河南省三门峡市卢氏县数字博物馆,陶器,新石器时代,二级,1972,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/12/24/21800001/10003056/4112242180000110003056-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=afd4d3d309d2d43b29f2e29b3b68fab2c,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/04/82/21800001/10007571/3204822180000110007571-A-0001_wm.jpg,新石器时代人面纹彩陶杯,金坛市博物馆,陶器,新石器时代,三级,2008,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/04/82/21800001/10007571/3204822180000110007571-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/04/82/21800001/10007571/3204822180000110007571-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=afea3afbfc4174b29988f85f12a5139d0,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0001_wm.jpg,新石器时代马家窑文化半山类型四大圆圈纹双耳彩陶壶,民和回族土族自治县博物馆,陶器,新石器时代,一级,1990,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/22/21800001/10000056/6302222180000110000056-A-0006_wm.jpg
https://www.museumschina.cn/collection/details?id=afd3d4f6d98cd49d591eee8dcfbfbeac3,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0001_wm.jpg,新石器时代马家窑文化马厂类型菱纹双耳彩陶罐,青海省海东市平安县数字博物馆,陶器,新石器时代,二级,1989,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/21/21800001/10000085/6302212180000110000085-A-0006_wm.jpg
https://www.museumschina.cn/collection/details?id=afc1c284d3f7d4ba0b5d01104f5b8a582,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-A-0001_wm.jpg,新石器时代陶抿,贵州省贵阳市花溪区数字博物馆,陶器,新石器时代,一般,2008,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/52/01/11/21800002/10000025/5201112180000210000025-C-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=afd77d61e66c141a7837b6ec0271c8c53,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0001_wm.jpg,新石器时代大溪文化彩陶直筒瓶,松滋市博物馆,陶器,新石器时代,二级,1980,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/10/87/21800002/10002317/4210872180000210002317-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af33e53e304ce4054884014f651d11631,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/82/21800001/10001072/3203822180000110001072-A-0001_wm.jpg,新石器时代彩陶壶,邳州博物馆,陶器,新石器时代,二级,1988,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/82/21800001/10001072/3203822180000110001072-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/82/21800001/10001072/3203822180000110001072-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=af2e1627c52b749158af34cdaa9da81c3,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-A-0001_wm.jpg,新石器时代陶纺轮,随县博物馆（随县考古队）,陶器,新石器时代,未定级,2013,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-C-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=aF647127C322C45C6AB478768C68F348F,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/23/21800406/00002143/6103232180040600002143-A-0001_wm.jpg,新石器时代龙山文化双耳红陶罐,岐山县博物馆,陶器,新石器时代,二级,1958,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/23/21800406/00002143/6103232180040600002143-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/61/03/23/21800406/00002143/6103232180040600002143-B-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af29f15fb084b45b98d55929b2d8e882d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0001_wm.jpg,新石器时代陶器高领口沿,广西壮族自治区桂林市资源县数字博物馆,陶器,新石器时代,未定级,2004,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=af2f727850a004b209b9049745fe93381,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-A-0001_wm.jpg,新石器时代仰韶文化三角纹彩陶罐,河南省许昌市鄢陵县数字博物馆,陶器,新石器时代,二级,1998,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/10/24/21800002/10001017/4110242180000210001017-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=aF683F3C5EF05456C91E192E2D904D7A4,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-A-0001_wm.jpg,岳石文化灰陶罐,山东省青岛市李沧区数字博物馆,陶器,新石器时代,未定级,2003,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/02/13/21800011/00000090/3702132180001100000090-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=aF7BBDEFD1E574CD586AC261CCF41D7AA,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-A-0001_wm.jpg,新石器时代大汶口文化灰褐陶鼎,山东省聊城市茌平县数字博物馆,陶器,新石器时代,三级,1976,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af45bc5aabc284c5c92068257e25d06d7,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-A-0001_wm.jpg,新石器时代彩绘陶纺轮,-,陶器,新石器时代,三级,1985,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/90/04/21800002/10000441/4290042180000210000441-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af97d3529e80745f9b2cee7ac44fc6a59,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-A-0001_wm.jpg,新石器时代大溪文化橄榄形夹砂褐陶网坠,长阳土家族自治县博物馆,陶器,新石器时代,三级,2013,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/05/28/21800002/10003047/4205282180000210003047-C-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af9936054dbca4a19b10af6cfa03780af,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/04/81/21800001/10000030/4104812180000110000030-A-0001_wm.jpg,新石器时代红陶纺轮,舞钢市博物馆,陶器,新石器时代,三级,1984,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/04/81/21800001/10000030/4104812180000110000030-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/41/04/81/21800001/10000030/4104812180000110000030-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=af714476a349d4dd8a76312f433a77c18,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10003272/2208212180000110003272-A-0001_wm.jpg,新石器时代小陶碗,镇赉县博物馆,陶器,新石器时代,未定级,2009,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10003272/2208212180000110003272-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/22/08/21/21800001/10003272/2208212180000110003272-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=af29f15fb084b45b98d55929b2d8e882d,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0001_wm.jpg,新石器时代陶器高领口沿,广西壮族自治区桂林市资源县数字博物馆,陶器,新石器时代,未定级,2004,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/45/03/29/21800001/10001440/4503292180000110001440-A-0002_wm.jpg
https://www.museumschina.cn/collection/details?id=af7383c95674747f39cce26192a8d02f3,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000087/4213212180000910000087-A-0002_wm.jpg,新石器时代灰陶纺轮,随县博物馆（随县考古队）,陶器,新石器时代,一般,2013,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000087/4213212180000910000087-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000087/4213212180000910000087-C-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af70a8d54769544b9ae906976bf8dbd8f,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0001_wm.jpg,新石器时代马家窑文化马厂类型四大圆圈彩陶壶,青海省海东市化隆回族自治县数字博物馆,陶器,新石器时代,二级,2000,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0004_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0005_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/63/02/24/21800001/10000599/6302242180000110000599-A-0006_wm.jpg
https://www.museumschina.cn/collection/details?id=af54900d8e7ff474599ba342d5f2f99e6,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-A-0001_wm.jpg,新石器时代菜园文化网格纹双耳彩陶罐,宁夏回族自治区吴忠市同心县数字博物馆,陶器,新石器时代,三级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-A-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-A-0003_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-D-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/64/03/24/21800001/10000407/6403242180000110000407-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=aF7BBDEFD1E574CD586AC261CCF41D7AA,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-A-0001_wm.jpg,新石器时代大汶口文化灰褐陶鼎,山东省聊城市茌平县数字博物馆,陶器,新石器时代,三级,1976,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-B-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-C-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-E-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-E-0002_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/37/15/23/21800002/00000401/3715232180000200000401-F-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af2e1627c52b749158af34cdaa9da81c3,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-A-0001_wm.jpg,新石器时代陶纺轮,随县博物馆（随县考古队）,陶器,新石器时代,未定级,2013,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/42/13/21/21800009/10000092/4213212180000910000092-C-0001_wm.jpg
https://www.museumschina.cn/collection/details?id=af96ba511cc8640dca21092d1f8320770,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/12/21800007/10000334/3203122180000710000334-A-0001_wm.jpg,新石器时代大汶口文化觚形陶杯,新沂市博物馆,陶器,新石器时代,三级,,单一/无机质/陶,http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/12/21800007/10000334/3203122180000710000334-A-0001_wm.jpg|http://www.museumschina.cn/img/waterMark/2019-01-02-14-28-22/yipu/da/32/03/12/21800007/10000334/3203122180000710000334-A-0002_wm.jpg
